Image,Brand,Product_URL,Product
,Veni Vidi Vici,https://www.myntra.com/tops/veni-vidi-vici/veni-vidi-vici-women-orange-self-design-crop-bardot-top/1827115/buy,Self-Design Crop Bardot Top
,Tokyo Talkies,https://www.myntra.com/tshirts/tokyo-talkies/tokyo-talkies-conversational-printed-crop-t-shirt/21981014/buy,Conversational Printed T-shirt
,Tokyo Talkies,https://www.myntra.com/jeans/tokyo-talkies/tokyo-talkies-women-green-clean-look-dad-fit-jeans/20152042/buy,Women Dad Fit Jeans
,Gaurgeous,https://www.myntra.com/dresses/gaurgeous/gaurgeous-women-white-halter-neck-satin-dress/20717956/buy,Women Satin Halter Neck Dress
,LONDON BELLY,https://www.myntra.com/dresses/london-belly/london-belly-black-bodycon-mini-dress/19854776/buy,Bodycon Mini Dress
,aayu,https://www.myntra.com/dresses/aayu/aayu-women-green--black-choker-neck-sheath-cotton-dress/20480910/buy,Sheath Cotton Dress
,Tokyo Talkies,https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-stylish-black-solid-dress/17003532/buy,Solid Dress
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20999830/2022/11/30/0b115dac-5251-40c5-bbb2-ac861df6b2e81669824873020PURVAJAPinkSheathDress1.jpg",PURVAJA,https://www.myntra.com/dresses/purvaja/purvaja-fuchsia-gathered-sweetheart-neck-sheath-dress/20999830/buy,Puff Sleeves Sheath Dress
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19701414/2022/8/27/55cc07d2-c57a-4e8b-9f01-bc32d05058011661610039432VastralayWomensViscoseRayonWesternWearBandhejBobbinGownTealG6.jpg",Vastralay,https://www.myntra.com/dresses/vastralay/vastralay-women-green--white-floral-midi-dress/19701414/buy,Women Floral Midi Dress
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18686986/2022/6/9/e344f24b-f891-44f9-9545-ef57ad3dc80c1654785787163Dresses1.jpg",DressBerry,https://www.myntra.com/dresses/dressberry/dressberry-purple--berry-conserve-crepe-shirt-midi-dress/18686986/buy,Crepe Shirt Midi Dress
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18787796/2022/6/20/7a83d993-a3d9-437a-8031-6bfc718c3cf21655712182343Tops1.jpg",Tokyo Talkies,https://www.myntra.com/tops/tokyo-talkies/tokyo-talkies-peach-coloured-crepe-top/18787796/buy,Crepe Top
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10054865/2019/7/4/1100b306-530c-4cad-9ab7-d1bf80ab65b21562245566472-Veni-Vidi-Vici-Women-Coral-Bodycon-Dress-3611562245565144-1.jpg",Veni Vidi Vici,https://www.myntra.com/dresses/veni-vidi-vici/veni-vidi-vici-women-coral-red-bodycon-dress/10054865/buy,Women Solid Bodycon Dress
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11879274/2020/5/22/b29b413a-3d90-4ebd-b9b5-fe4f4c8f57511590132399945-DODO--MOA-Women-White--Green-Printed-Wrap-Dress-139159013239-1.jpg",DODO & MOA,https://www.myntra.com/dresses/dodo--moa/dodo--moa-women-white--green-tropical-printed-wrap-dress/11879274/buy,Tropical Printed Wrap Dress
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19263208/2022/7/26/9b75ecb8-ecb6-41af-9aa4-35422c03eb3f1658855231842Dresses1.jpg",GUFRINA,https://www.myntra.com/dresses/gufrina/gufrina-maroon-shirt-collar-button-down-shirt-dress/19263208/buy,Button Down Shirt Dress
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18068812/2022/5/12/9dbc84b0-e669-4f50-b93c-8152593b68e61652334939504-FOREVER-21-Women-Olive-Green-Ribbled-High-Neck-Bodycon-Dress-1.jpg",FOREVER 21,https://www.myntra.com/dresses/forever-21/forever-21-women-olive-green-ribbled-high-neck-bodycon-dress-with-styled-back/18068812/buy,Women Ribbed Bodycon Dress
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19227266/2022/7/22/bcd9043a-1f49-454e-bbb6-fb703bd150971658497831206Dresses1.jpg",Tokyo Talkies,https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-copper-toned-bodycon-dress/19227266/buy,Bodycon Dress
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/11/26/d6225a1c-e149-443e-95aa-77b7cd15fcde1606400659054-1.jpg",Fabriko,https://www.myntra.com/night-suits/fabriko/fabriko-women-white--blue-printed-night-suit/13099476/buy,Printed Night suit
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21864262/2023/2/6/56c4f816-5649-4a4d-b805-3785d40e2f8f1675681203240KALINIFancyExclusiveCottonGreenColorStripedPrintedKurtaKurti1.jpg",KALINI,https://www.myntra.com/kurtas/kalini/kalini-striped-cotton-kurta/21864262/buy,Striped Cotton Kurta
,Kook N Keech,https://www.myntra.com/tops/kook-n-keech/kook-n-keech-women-green-solid-pocket-detailed-casual-top/16618620/buy,Women Solid Casual Top
,abof,https://www.myntra.com/jeans/abof/abof-women-blue-slim-fit-stretchable-jeans/15941726/buy,Women Slim Fit Jeans
,Libas,https://www.myntra.com/trousers/libas/libas-women-beige-solid-straight-fit-pure-cotton-trousers-with-lace-inserts/18311456/buy,Women Solid Cotton Trousers
,NUEVOSDAMAS,https://www.myntra.com/dresses/nuevosdamas/nuevosdamas-shoulder-straps-ruffled-smocked-satin-wrap-midi-dress/22519654/buy,Satin Wrap Midi Dress
,KALINI,https://www.myntra.com/kurta-sets/kalini/kalini-women-blue-floral-embroidered-mirror-work-kurta-with-palazzos/19385318/buy,Women Embroidered Kurta with Palazzos
,Anouk,https://www.myntra.com/kurta-sets/anouk/anouk-women-green-floral-print-kurti-with-palazzos/17650354/buy,Women Floral Kurti & Palazzos
,Sangria,https://www.myntra.com/kurtas/sangria/sangria-women-mustard-yellow--black-colourblocked-kurta/19117792/buy,Women Colourblocked Kurta
,KALINI,https://www.myntra.com/dresses/kalini/kalini-grey--mustard-floral-printed-fit--flare-dress/20216864/buy,Floral Printed Dress
,Tokyo Talkies,https://www.myntra.com/tops/tokyo-talkies/tokyo-talkies-women-stunning-magenta-polka-dotted-top/17442680/buy,Polka-Dotted Top
,YU by Pantaloons,https://www.myntra.com/dresses/yu-by-pantaloons/yu-by-pantaloons-black-floral-shirt-dress/20899102/buy,Floral Shirt Dress
,ETC,https://www.myntra.com/night-suits/etc/etc-women-white--red-striped-cotton-night-suit/15506488/buy,Women Cotton Night suit
,Aawari,https://www.myntra.com/dresses/aawari/aawari-sea-green-maxi-dress/18169580/buy,Maxi Dress
,encore by INVICTUS,https://www.myntra.com/tops/encore-by-invictus/encore-by-invictus-brown--blue-floral-print-choker-neck-bishop-sleeves-regular-top/19086652/buy,Floral Print Choker Neck Top
,InWeave,https://www.myntra.com/dresses/inweave/inweave-tiered-puff-sleeve-dress/21732840/buy,Tiered Puff Sleeve Dress
,Vedic,https://www.myntra.com/kurtas/vedic/vedic-women-cotton-floral-printed-kurta/21298664/buy,Women Cotton Printed Kurta
,SHOWOFF,https://www.myntra.com/kurtas/showoff/showoff-women-rust-floral-printed-kurta/20775202/buy,Women Floral Printed Kurta
,aayu,https://www.myntra.com/dresses/aayu/aayu-women-blue-georgette-smocked-sheath-dress/20501426/buy,Women Georgette Sheath Dress
,CHARMGAL,https://www.myntra.com/tops/charmgal/charmgal-pink--navy-blue-geometric-print-mandarin-collar-pure-cotton-top/18262810/buy,Geometric Print Mandarin Collar Top
,KERI PERRY,https://www.myntra.com/dresses/keri-perry/keri-perry-women-mustard-lycra-solid-straight-western-dress/19729218/buy,Women Lycra Western Dress
,Popwings,https://www.myntra.com/co-ords/popwings/popwings-floral-printed-relaxed-loose-fit-top--jogger-co-ords/22732874/buy,Women Top & Jogger Co-Ords
,Roadster,https://www.myntra.com/co-ords/roadster/the-roadster-lifestyle-co-women-blue-cable-knit-co-ords-/18240060/buy,Women  Cable Knit Co-Ords
,Roadster,https://www.myntra.com/tshirts/roadster/roadster-women-dusty-pink-typography-printed-drop-shoulder-sleeves-pure-cotton-t-shirt/17115794/buy,Women Cotton Printed T-shirt
,Tokyo Talkies,https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-brown-sheath-dress/21678256/buy,Sheath Dress
,Sangria,https://www.myntra.com/kurtas/sangria/sangria-women-red--black-colorblocked-kurtas/19117794/buy,Women Colorblocked Kurtas
,HERE&NOW,https://www.myntra.com/kurtas/herenow/herenow-women-teal-blue-solid-kurta/15898784/buy,Women Solid Kurta
,Tokyo Talkies,https://www.myntra.com/co-ords/tokyo-talkies/tokyo-talkies-women-gorgeous-green-solid-top-with-trousers/17537808/buy,Solid Top with Trousers
,Poshak Hub,https://www.myntra.com/kurta-sets/poshak-hub/poshak-hub-women-aubergine--golden-cotton-ethnic-motif-print-kurta-with-sharara/13956682/buy,Printed Kurta with Sharara
,Tokyo Talkies,https://www.myntra.com/tops/tokyo-talkies/tokyo-talkies-animal-print-crop-top/21626330/buy,Animal Print Crop Top
,KETCH,https://www.myntra.com/dresses/ketch/ketch-one-shoulder-bodycon-mini-dress/22860208/buy,One Shoulder Mini Dress
,pinwheel,https://www.myntra.com/night-suits/pinwheel/pinwheel-women-black--white-solid-night-suit/12380108/buy,Solid Night suit
,Roadster,https://www.myntra.com/tops/roadster/the-roadster-life-co-olive-green-retro-optimism-bustier-pure-cotton-smocked-crop-top/20613202/buy,Pure Cotton Bustier Crop Top
,Roadster,https://www.myntra.com/dresses/roadster/roadster-olive-green-solid-a-line-dress/17906176/buy,Solid A-Line Dress
,SHEETAL Associates,https://www.myntra.com/dresses/sheetal-associates/sheetal-associates-fit--flare-dress/22429708/buy,Fit & Flare Dress
,Roadster,https://www.myntra.com/dresses/roadster/roadster-olive-green-typography-printed-t-shirt-dress/16961328/buy,Printed T-shirt Dress
,Roadster,https://www.myntra.com/tops/roadster/the-roadster-lifestyle-co-ribbed-solid-crop-top-with-contrast-tie-ups/21971266/buy,Ribbed Solid Crop Top
,Roadster,https://www.myntra.com/tops/roadster/roadster-teal-green-solid-halter-neck-cotton-top/18127368/buy,Solid Halter Neck Cotton Top
,HERE&NOW,https://www.myntra.com/tops/herenow/herenow-tank-top/21185546/buy,Tank Top
,DESI BEATS,https://www.myntra.com/kurtas/desi-beats/desi-beats-women-brown-ethnic-motifs-printed-cotton-kurta/17352180/buy,Women Ethnic Motifs Printed Kurta
,max,https://www.myntra.com/tshirts/max/max-women-typography-round-neck-pure-cotton-t-shirt/22432560/buy,Typography Round Neck T-shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16854878/2022/2/1/64304d5f-2f0e-4037-a88f-aa26cd51248a1643707335817-Bannos-Swagger-Women-Fuchsia-Pink-Solid-Lounge-Co-Ord-set-40-1.jpg",Bannos Swagger,https://www.myntra.com/co-ords/bannos-swagger/bannos-swagger-bright-fuchsia-solid-leisure-set-co-ords/16854878/buy,Solid Leisure Set Co-Ords
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15940148/2021/11/22/d6360452-f793-4def-ae43-3ca530fa0df61637583799990-SASSAFRAS-Women-Dresses-9851637583799443-1.jpg",SASSAFRAS,https://www.myntra.com/dresses/sassafras/sassafras-black--gunmetal-toned-metallic-strappy-wrap-dress/15940148/buy,Metallic Strappy Wrap Dress
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13905662/2021/6/2/97492fa0-3b14-406d-8302-d487bfdc50c31622631879461BlackberrysMenBlueSkinnyFitSolidRegularTrousersKurtasAnoukWo1.jpg",Anouk,https://www.myntra.com/kurtas/anouk/anouk-women-orange--white-ethnic-motifs-printed-kurta/13905662/buy,Women Ethnic Motifs Printed Kurta
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18936684/2022/7/1/93ca524c-4fde-4948-947f-859dc31743361656665375808Dresses1.jpg",KASSUALLY,https://www.myntra.com/dresses/kassually/kassually-navy-blue--white-striped-bodycon-dress/18936684/buy,Striped Bodycon Dress
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20210514/2022/10/27/b0ce458b-90c3-4b07-9ed2-e41356e397391666853074662-HERENOW-Women-Dresses-5551666853074094-1.jpg",HERE&NOW,https://www.myntra.com/dresses/herenow/herenow-woman-midi-dress/20210514/buy,Woman Midi Dress
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19697662/2022/8/28/c6a186f3-41c7-4193-967f-da59713c8cd71661670272587TokyoTalkiesWomenBlueStraightFitHighlyDistressedLightFadeJea1.jpg",Tokyo Talkies,https://www.myntra.com/jeans/tokyo-talkies/tokyo-talkies-women-blue-straight-fit-light-fade-jeans/19697662/buy,Women Straight Fit Jeans
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21495220/2023/1/10/36236668-6809-4899-80db-6ba24dac6b2c1673350802091KinjoWomenFormalKurtaPantSet1.jpg",Kinjo,https://www.myntra.com/kurta-sets/kinjo/kinjo-women-notch-neck-kurta-with-trousers/21495220/buy,Women Kurta Set
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22355108/2023/3/16/a4e23a27-e030-4a17-b212-3152b1604ab01678955205166KurtaSets1.jpg",Kiana,https://www.myntra.com/kurta-sets/kiana/kiana-geometric-printed-mandarin-collar-pure-cotton-a-line-kurta-with-trousers/22355108/buy,A-Line Kurta with Trousers
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17337960/2022/3/1/ac5455e5-5dcb-46b5-848e-d3189feaad5c1646118898021YOONOYWhiteTop1.jpg",YOONOY,https://www.myntra.com/tops/yoonoy/yoonoy-women-white-sleeveless-organic-cotton-ribbed-top/17337960/buy,White Sleeveless Ribbed Top
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18590288/2022/7/28/5c422178-5dda-4f39-a734-012cb8feb7971658989014539-Anouk-Women-Kurta-Sets-1901658989013783-1.jpg",Anouk,https://www.myntra.com/kurta-sets/anouk/anouk-women-navy-blue-printed-pure-cotton-kurta-with-trousers/18590288/buy,Women Printed Kurta with Trousers
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22203988/2023/3/2/455f875c-fc37-40d2-aeac-19c104eb571a1677777508618SpanWomenBrownPrintedKurta1.jpg",Span,https://www.myntra.com/kurtas/span/span-floral-printed-thread-work-multiple-slits-pure-cotton-a-line-kurta/22203988/buy,Printed Pure Cotton Kurta
,HERE&NOW,https://www.myntra.com/dresses/herenow/herenow-women-peach-coloured-one-shoulder-a-line-midi-dress-with-slit/18384790/buy,A-Line Midi One-Shoulder Dress
,Sangria,https://www.myntra.com/kurtas/sangria/sangria-women-mustard-yellow--purple-floral-printed-pure-cotton-kurta/19354366/buy,Floral Printed Cotton Kurta
,Roadster,https://www.myntra.com/dresses/roadster/roadster-peach-coloured-self-design-ruched-detail-net-a-line-dress/19043058/buy,Ruched Detail Net A-Line Dress
,FirstKrush,https://www.myntra.com/night-suits/firstkrush/firstkrush-floral-printed-night-suit/22680802/buy,Floral Print Night Suit
,Tokyo Talkies,https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-sheath-bodycon-dress/21234618/buy,Sheath Bodycon Dress
,Masha,https://www.myntra.com/night-suits/masha/masha-women-navy-blue--white-printed-cotton-night-suit/14628326/buy,Women Night suit
,Bannos Swagger,https://www.myntra.com/night-suits/bannos-swagger/bannos-swagger-women-grey-printed-night-suit/19294820/buy,Women Night suit
,Tokyo Talkies,https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-abstract-printed-sheath-dress/21235388/buy,Printed Sheath Dress
,Roadster,https://www.myntra.com/dresses/roadster/the-roadster-lifestyle-co-teal-blue-mini-bodycon-wrap-dress/18524048/buy,Bodycon Wrap Mini Dress
,Tokyo Talkies,https://www.myntra.com/tshirts/tokyo-talkies/tokyo-talkies-women-pink-typography-printed-polo-collar-slim-fit-t-shirt/19201650/buy,Women Typography Printed Polo Collar Slim Fit T-shirt
,Roadster,https://www.myntra.com/dresses/roadster/roadster-women-lavender-knitted-sheath-dress/17905928/buy,Women Knitted Sheath Dress
,Tokyo Talkies,https://www.myntra.com/trousers/tokyo-talkies/tokyo-talkies-women-pink-floral-trousers/17991160/buy,Women Floral Trousers
,Rosaline by Zivame,https://www.myntra.com/night-suits/rosaline-by-zivame/rosaline-by-zivame-graphic-printed-night-suit/22977436/buy,Printed Night Suit
,HERE&NOW,https://www.myntra.com/shirts/herenow/herenow-animal-skin-printed-casual-shirt/22763664/buy,Opaque Casual Shirt
,plusS,https://www.myntra.com/dresses/pluss/pluss-women-green-solid-volume-play-dress/17900522/buy,Solid Volume Play Dress
,LE BOURGEOIS,https://www.myntra.com/tops/le-bourgeois/le-bourgeois-round-neck-sleeveless-fitted-crop-top/22122024/buy,Round Neck Sleeveless Crop Top
,Campus Sutra,https://www.myntra.com/dresses/campus-sutra/campus-sutra-women-peach-coloured-printed-shirt-dress/14231982/buy,Printed Shirt Dress
,Senyora,https://www.myntra.com/kurta-sets/senyora/senyora-women-off-white--yellow-floral-printed-pure-cotton-kurta-with-trousers/18154608/buy,Women Printed Cotton Kurta Set
,Tokyo Talkies,https://www.myntra.com/sweaters/tokyo-talkies/tokyo-talkies-women-coral-pink-acrylic-pullover-sweater/15562206/buy,Women Acrylic Sweater
,Rosaline by Zivame,https://www.myntra.com/tops/rosaline-by-zivame/rosaline-by-zivame-conversational-printed-short-sleeves-top/22148260/buy,Printed Short Sleeves Top
,PANIT,https://www.myntra.com/kurta-sets/panit/panit-women-yellow-striped-kurta-with-trousers/14562094/buy,Women Kurta with Trousers
,PURVAJA,https://www.myntra.com/dresses/purvaja/purvaja-peach-coloured-bodycon-midi-dress/16199596/buy,Bodycon Midi Dress
,YOONOY,https://www.myntra.com/tops/yoonoy/yoonoy-women-pink-solid-scoop-neck-stretchable-tank-top/17930446/buy,Women Solid Tank Top
,Tokyo Talkies,https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-grey-printed-fit-and-flare-dress/11944238/buy,Printed Fit and Flare Dress
,Tokyo Talkies,https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-pink-bodycon-dress/19227406/buy,Women Bodycon Dress
,Sangria,https://www.myntra.com/kurtas/sangria/sangria-women-green-ethnic-motifs-embroidered-thread-work-kurta/18185472/buy,Women Ethnic Motifs Embroidered Kurta
,Tokyo Talkies,https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-charcoal-grey-off-shoulder-dress/1738013/buy,Off-Shoulder Dress
,KALINI,https://www.myntra.com/kurta-sets/kalini/kalini-women-orange-floral-embroidered-pleated-thread-work-kurti-with-trousers/18772220/buy,Women Embroidered Kurti with Trousers
,KALINI,https://www.myntra.com/kurta-sets/kalini/kalini-women-turquoise-blue-ethnic-motifs-printed-pure-cotton-kurta-with-trousers/16505382/buy,Women Printed Kurta with Trousers
,Sera,https://www.myntra.com/dresses/sera/sera-beige--black-animal-a-line-dress/20531650/buy,Animal A-Line Dress
,Tokyo Talkies,https://www.myntra.com/tops/tokyo-talkies/tokyo-talkies-purple-solid-top/18124872/buy,Solid Top
,GUFRINA,https://www.myntra.com/dresses/gufrina/gufrina-women-green-solid-shirt-dress/19273084/buy,Solid Shirt Dress
,Tokyo Talkies,https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-stylish-black-solid-dress/17143224/buy,Solid Dress
,her by invictus,https://www.myntra.com/dresses/her-by-invictus/her-by-invictus-women-navy-blue--off-white-polka-dots-printed-sheath-dress/11208252/buy,Polka Dots Printed Dress
,Tokyo Talkies,https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-ruched-cut-out-bodycon-dress/21980930/buy,Cut Out Bodycon Dress
,Span,https://www.myntra.com/kurtas/span/span-women-ethnic-motif-embroidered-high-low--a-line-kurta/22035036/buy,Embroidered A-line Kurta
,Tokyo Talkies,https://www.myntra.com/tshirts/tokyo-talkies/tokyo-talkies-women-green---colourblocked-v-neck-slim-fit-t-shirt/14402472/buy,Women Colourblocked V-Neck Slim Fit T-shirt
,Vishudh,https://www.myntra.com/kurtas/vishudh/vishudh-women-red-geometric-printed-pathani-kurta/15786874/buy,Women Printed Pathani Kurta
,Mast & Harbour,https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-drop-shoulder-sleeves-t-shirt/21188156/buy,Drop-Shoulder Sleeves T-shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/2/22/a184582f-dd2a-45e0-b365-230ec4a975e21613969215907-1.jpg",GERUA,https://www.myntra.com/kurtas/gerua/gerua-women-navy-blue-geometric-printed-kurta/13726684/buy,Women Geometric Printed Kurta
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16319294/2022/10/20/4c6da08a-b936-4cde-a096-be2be19f9b001666246778121-all-about-you-Women-Kurta-Sets-4331666246777615-4.jpg",all about you,https://www.myntra.com/kurta-sets/all-about-you/all-about-you-women-pink-printed-kurta-with-trousers/16319294/buy,Women Printed Kurta with Trousers
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15301032/2021/9/13/c67d792b-9d57-489b-91bf-c1462b1c81ae1631530627121-Athena-Beige-Collared-dress-with-front-button-detailing-8331-1.jpg",Athena,https://www.myntra.com/dresses/athena/athena-beige-scuba-collared-dress-with-front-button-detailing/15301032/buy,Scuba Collared Dress
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/5/6/70a54ee7-6ed7-4a1a-b8f4-e18ab737577e1620289540125-1.jpg",Aawari,https://www.myntra.com/dresses/aawari/aawari-women-green-solid-fit-and-flare-dress/14261446/buy,Solid Fit and Flare Dress
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20413700/2022/10/15/8ebd6cf8-5c80-4831-9c89-016c7efdba841665822614429Dresses1.jpg",LONDON BELLY,https://www.myntra.com/dresses/london-belly/london-belly-women-black--white-colourblocked-midi-dress/20413700/buy,Colourblocked Midi Dress
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17631896/2022/3/24/acc0c4e0-5e9f-4712-bc31-f28d8fb158df1648125464589KALINIWomenBlackCheckedCold-ShoulderSleevesThreadWorkPathani1.jpg",KALINI,https://www.myntra.com/kurtas/kalini/kalini-women-black--white-checked-cotton-straight-kurta/17631896/buy,Women Checked Kurta
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21819462/2023/2/2/379a39d4-482f-4dcd-aed9-2555a551aca01675352789228TechnosportWomenSchoolBubblePinkTshirt3.jpg",Technosport,https://www.myntra.com/tshirts/technosport/technosport-women-antimicrobial-t-shirt/21819462/buy,Women Antimicrobial T-shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21980014/2023/2/14/e32d79d3-426a-467e-93c9-681bf212a3e21676397010114KETCHMagentaFloralMaxiDress1.jpg",KETCH,https://www.myntra.com/dresses/ketch/ketch-magenta-floral-maxi-dress/21980014/buy,Floral Maxi Dress
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16771036/2022/10/20/4dc683a3-65ee-4be8-af84-71b76140664c1666261565449-DressBerry-Women-Dresses-3631666261564962-1.jpg",DressBerry,https://www.myntra.com/dresses/dressberry/dressberry-pink--yellow-conversational-print-a-line-dress/16771036/buy,Women Print A-Line Dress
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/6521548/2018/5/23/b57fec49-f569-451c-931b-0f45502723a51527055931801-na-9291527055931526-1.jpg",Tokyo Talkies,https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-brown-printed-fit-and-flare-dress/6521548/buy,Women Printed Fit and Flare Dress
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/8166119/2018/12/11/c9cb5e0c-5812-4744-80db-101accf517641544514886606-Tokyo-Talkies-mauve-2061544514885245-1.jpg",Tokyo Talkies,https://www.myntra.com/tops/tokyo-talkies/tokyo-talkies-mauve-top-with-bell-sleeves/8166119/buy,Bell Sleeved Top
,V-Mart,https://www.myntra.com/kurta-sets/v-mart/v-mart-women-ethnic-motifs-printed-notch-neck-kurta-with-trousers/21527910/buy,Women Printed Kurta Set
,Tokyo Talkies,https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-magenta-bodycon-dress/17706940/buy,Women Bodycon Dress
,U&F,https://www.myntra.com/dresses/uf/uf-women-yellow--green-floral-print-layered-maxi-dress/10935190/buy,Women Floral Print Maxi Dress
,Veni Vidi Vici,https://www.myntra.com/tops/veni-vidi-vici/veni-vidi-vici-women-elegant-mauve-sleek-top/13738242/buy,Women Sleek Top
,RARE ROOTS,https://www.myntra.com/kurtas/rare-roots/rare-roots-women-green--pink-floral-printed-a-line-kurta/10752686/buy,Floral Printed A-Line Kurta
,IUGA,https://www.myntra.com/dresses/iuga/iuga-purple-a-line-dress/20005522/buy,A-Line Dress
,SASSAFRAS,https://www.myntra.com/tops/sassafras/sassafras-navy-blue-twisted-pure-cotton-fitted-crop-top/13843226/buy,Twisted Fitted Crop Top
,LEE TEX,https://www.myntra.com/dresses/lee-tex/lee-tex-cold-shoulder-crepe-bodycon-mini-dress/22958244/buy,Crepe Bodycon Mini Dress
,Trend Arrest,https://www.myntra.com/dresses/trend-arrest/trend-arrest-purple--white-floral-printed-ruched-sheath-dress/18897834/buy,Floral Printed Sheath Dress
,PURVAJA,https://www.myntra.com/dresses/purvaja/purvaja-women-drop-waist-square-neck-dress/20999578/buy,Women Drop-Waist Dress
,AURELIA,https://www.myntra.com/kurta-sets/aurelia/aurelia-women-pink-kurta-with-palazzos/18534386/buy,Women Kurta with Palazzos
,Trend Arrest,https://www.myntra.com/dresses/trend-arrest/trend-arrest-lavender-mini-dress/17795318/buy,Mini Dress
,ALL WAYS YOU,https://www.myntra.com/dresses/all-ways-you/all-ways-you-striped-empire-midi-tube-dress/22298254/buy,Striped Empire Midi Dress
,FREAKINS,https://www.myntra.com/dresses/freakins/freakins-women-blue-denim-sheath-dress/18115496/buy,Denim Sheath Dress
,Tokyo Talkies,https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-yellow--purple-floral-dress/16200822/buy,Floral Dress
,BUY NEW TREND,https://www.myntra.com/dresses/buy-new-trend/buy-new-trend-shoulder-straps-tiered-fit--flare-dress/21695956/buy,Tiered Fit & Flare Dress
,KASSUALLY,https://www.myntra.com/dresses/kassually/kassually-women-deep-navy-blue-floral-volume-play-dress/17283666/buy,Floral Volume Play Dress
,Bewakoof,https://www.myntra.com/dresses/bewakoof/bewakoof-round-neck-sleeveless-bodycon-dress/22775734/buy,Round Neck Bodycon Dress
,Trend Arrest,https://www.myntra.com/dresses/trend-arrest/trend-arrest-shoulder-strap-asymmetric-bodycon-mini-dress/22362616/buy,Bodycon Mini Dress
,JUNE & HARRY,https://www.myntra.com/dresses/june--harry/june--harry-black-floral-off-shoulder-georgette-maxi-dress/20132040/buy,Floral Georgette Maxi Off-Shoulder Dress
